,moped_component_id,substantial_completion_date,pre_annualized_crash_rate,post_annualized_crash_rate,pre_annualized_fatal_crash_rate,post_annualized_fatal_crash_rate,pre_annualized_injury_rate,post_annualized_injury_rate,pre_annualized_death_rate,post_annualized_death_rate,pre_annualized_cost,post_annualized_cost
887,1077,2021-06-01 05:00:00+00:00,0.19198331017000098,0.6304319853334209,0.0017433217722588057,0.00681548092252347,0.14208072443909267,0.3441817865874352,0.002179152215323507,0.00681548092252347,74290.78566392287,188540.056500228
888,1078,2022-09-30 05:00:00+00:00,0.16409684791841622,1.0826613970393633,0.0014216311082041009,0.0,0.11251194770643885,0.8328164592610487,0.001827811424833844,0.0,58089.26871232777,400525.2300146172
889,1079,2021-02-15 06:00:00+00:00,0.18906597314239504,0.6398415753391974,0.0012759053402247517,0.007746266045268733,0.13211419841054475,0.3718207701728992,0.0012759053402247517,0.007746266045268733,66776.01386879174,223273.72472919882
890,1080,2022-09-30 05:00:00+00:00,0.1718567678740638,1.2169929196168263,0.0,0.0,0.1129799122135049,0.882916431878874,0.0,0.0,56244.901085894984,470379.69473503693
891,1081,2022-09-30 05:00:00+00:00,0.16548790136993222,1.2092742639176286,0.0010798558001300633,0.014569569444790705,0.11026099044899468,0.6920545486275586,0.0011569883572822106,0.014569569444790705,57234.59425105077,421891.0224128045
892,1082,2022-09-30 05:00:00+00:00,0.1660181936539788,1.107797295589536,0.0012547886729661188,0.0,0.11071096983785679,0.8423875268545431,0.0014478330841916755,0.0,56247.6396654073,399193.6015101731
893,1083,2016-07-09 05:00:00+00:00,0.2864879754606956,0.265588806412075,0.0,0.0,0.12278056091172668,0.19315549557241815,0.0,0.0,51567.8355829252,70863.92243813092
894,1084,2018-05-02 05:00:00+00:00,0.1755833750625939,0.23522150964660427,0.0,0.0,0.07023335002503756,0.11761075482330213,0.0,0.0,107386.79218828243,69390.34534574825
895,1085,2018-05-02 05:00:00+00:00,0.25542080510698506,0.37439938497020947,0.0,0.007799987186879364,0.13256016467577705,0.20279966685886347,0.0,0.007799987186879364,86998.26612428803,123746.7967198411
896,1086,2019-06-27 05:00:00+00:00,0.2608012662219816,0.4865390298380963,0.004346687770366359,0.0,0.16952082304428803,0.2629940701827548,0.004346687770366359,0.0,112418.38580498516,161636.1555343211
897,1087,2017-07-10 05:00:00+00:00,0.2756389907486398,0.31153211112274387,0.0,0.0,0.13020133231342784,0.16278254455062294,0.0,0.0,68080.06047380097,72398.9399866874
898,1088,2017-07-10 05:00:00+00:00,0.2661189756714975,0.2570338718749084,0.0,0.0,0.13050065153121512,0.1343586148437021,0.0,0.0,70163.29147031214,68493.68517575684
899,1089,2023-06-01 05:00:00+00:00,0.16921950661758484,1.7734169532672466,0.0,0.0,0.08244027245472081,0.0,0.0,0.0,32375.16278531049,135666.39692494436
900,1090,2016-10-19 05:00:00+00:00,0.3268561240974209,0.2776317373045081,0.0,0.0,0.19003263028919817,0.15395941795977267,0.0,0.0,98676.34360396904,86239.98938143397
901,1091,2019-06-11 05:00:00+00:00,0.23687541913739613,0.4546987089378433,0.002702000978753568,0.0,0.19364340347733905,0.30123789467132117,0.002702000978753568,0.0,96105.67147929982,126662.00910849796
902,1092,2018-05-02 05:00:00+00:00,0.29649923896499236,0.36242609666349684,0.0,0.0,0.19766615930999493,0.24161739777566457,0.0,0.0,71258.65043125316,80941.82825484763
903,1093,2019-02-25 06:00:00+00:00,0.19545843588764078,0.3512351839844974,0.0,0.0,0.12716572937268195,0.22351329889922558,0.0,0.0,64275.2114351478,196532.05067496194
904,1094,2023-01-13 06:00:00+00:00,0.14277821002897964,1.3251032953743829,0.0,0.0,0.027457348082496082,0.29446739897208507,0.0,0.0,25499.639164214113,510312.0024186234
905,1095,2017-03-07 06:00:00+00:00,0.31460399948319673,0.3064392085576452,0.0,0.0,0.1258415997932787,0.12768300356568552,0.0,0.0,59271.393502634266,61006.93910368454
906,1096,2016-09-28 05:00:00+00:00,0.27534079183103516,0.2946923415884496,0.0013280102499889155,0.0005667160415162492,0.18680677516510744,0.18474942953429724,0.0013280102499889155,0.0005667160415162492,97334.29792252091,112263.04752811987
907,1097,2016-11-02 05:00:00+00:00,0.31445734387224705,0.32486876644541585,0.0,0.0,0.2905745076287853,0.19271875975575517,0.0,0.0,135769.9435713731,130916.60662722385
908,1098,2017-06-27 05:00:00+00:00,0.27642159225540236,0.31059179082824284,0.0,0.0,0.07897759778725781,0.17628182722684055,0.0,0.0,47939.401856865494,102142.72731886647
909,1099,2017-06-27 05:00:00+00:00,0.20071897968996863,0.4637849849214327,0.0,0.0,0.20071897968996863,0.0,0.0,0.0,57004.19023195109,47306.068461986135
910,1100,2017-09-14 05:00:00+00:00,0.2842913444116216,0.3031776919002259,0.0,0.0,0.21630863161753822,0.15158884595011296,0.0,0.0,128029.98893111205,64209.843800342576
911,1101,2020-08-14 05:00:00+00:00,0.19928162226061655,0.514398556955114,0.0,0.0,0.1307785646085296,0.24601670115244584,0.0,0.0,65510.719542829866,156354.79615970445
912,1102,2020-08-14 05:00:00+00:00,0.20929507150025378,0.4931601178273501,0.0,0.0,0.14178053230662352,0.25644326127022204,0.0,0.0,69988.9470550768,148105.84658590978
913,1103,2020-08-14 05:00:00+00:00,1.1300760603326028,1.4168417649911105,0.0,0.0,0.0,0.0,0.0,0.0,115267.75815392548,72258.93001454664
914,1104,2017-10-11 05:00:00+00:00,0.2492713235607752,0.37527291408022606,0.0,0.0,0.20253295039312985,0.12509097136007535,0.0,0.0,77383.16650789815,126154.24461663599
915,1105,2017-10-11 05:00:00+00:00,0.25886131731739004,0.2999593715555586,0.0,0.0,0.19414598798804256,0.19011509464788923,0.0,0.0,125851.4031365565,90114.55486309949
916,1106,2017-10-11 05:00:00+00:00,0.24901808047628515,0.30848139073517705,0.0,0.0,0.1900401140476913,0.20726093440019708,0.0,0.0,130239.73264278763,98844.18562197305
917,1107,2017-10-11 05:00:00+00:00,0.3030701147835707,0.3395290988668592,0.0,0.0,0.17679090029041625,0.17605212533837145,0.0,0.0,99684.81192089614,98626.91564491767
918,1108,2017-08-28 05:00:00+00:00,0.19794512814722817,,0.0,,0.7917805125889127,,0.0,,1008728.3730382747,
919,1109,2017-08-28 05:00:00+00:00,0.269317029709054,0.30926089257364614,0.0,0.0,0.269317029709054,0.2319456694302346,0.0,0.0,266444.3147254908,85587.95201975656
920,1110,2017-05-31 05:00:00+00:00,0.26949587117322626,0.33008668542802394,0.0,0.0,0.25152947976167783,0.23666592540122472,0.0,0.0,102049.10321759501,132420.81331265368
921,1111,2020-04-17 05:00:00+00:00,0.21202080058048134,6.66615969581749,0.0,0.0,0.21202080058048134,0.0,0.0,0.0,54807.37695005442,679948.288973384
922,1113,2018-09-21 05:00:00+00:00,0.23182783641709215,0.3373774923195693,0.0,0.0,0.2450751413552117,0.3373774923195693,0.0,0.0,100222.48550934346,105936.53258834477
923,1115,2017-08-18 05:00:00+00:00,0.28877541970224896,0.2586638410880266,0.014808995882166612,0.0,0.18511244852708267,0.11757447322183028,0.014808995882166612,0.0,119012.495407032,61573.75162627252
924,1116,2017-08-18 05:00:00+00:00,0.29608863068296964,0.26307733861528765,0.014804431534148484,0.0,0.19985982571100452,0.12057711353200684,0.014804431534148484,0.0,122425.24657164088,61077.78878184929
925,1117,2017-08-18 05:00:00+00:00,0.2963045231323428,0.28966514598717497,0.014109739196778227,0.0,0.19048147915650607,0.15335213611085735,0.014109739196778227,0.0,117759.88333631109,68752.87435636771
926,1118,2018-01-19 06:00:00+00:00,0.261288703508195,0.3209406160692607,0.0014047779758505107,0.003071202067648428,0.19807369459492202,0.22573335197215946,0.0014047779758505107,0.003071202067648428,86612.99087903909,105541.85905473823
927,1119,2017-08-04 05:00:00+00:00,0.3459447316574128,0.3655601168324462,0.0,0.0,0.23284741553864322,0.3070704981392548,0.0,0.0,88521.93460449105,119209.1540990607
928,1120,2017-09-05 05:00:00+00:00,0.3779018386394499,0.44441965870030314,0.0,0.0,0.2361886491496562,0.08888393174006064,0.0,0.0,134320.48477140948,73595.89548077021
929,1121,2017-07-12 05:00:00+00:00,0.2714744350734482,0.3497825331045608,0.0,0.0,0.23527784373032176,0.20701415224555642,0.0,0.0,118960.097449185,96225.88869896898
930,1122,2023-08-17 05:00:00+00:00,0.15017230523959227,2.143450973999511,0.0013289584534477194,0.0,0.08505334102065404,1.8457494498329121,0.0016611980668096492,0.0,49287.41440262893,790873.8691009862
931,1124,2018-03-14 05:00:00+00:00,0.2213046163470816,0.3210527650295393,0.0,0.0,0.13494183923602537,0.22226729886660412,0.0,0.0,53326.3160292925,82436.4715129694
932,1125,2017-08-29 05:00:00+00:00,0.22211836515207398,0.34079208250720605,0.0,0.0,0.14807891010138266,0.0973691664306303,0.0,0.0,84725.8163963411,57861.627151402055
933,1126,2018-01-19 06:00:00+00:00,0.24783105724435484,0.36920812831680816,0.0,0.0,0.20113824935773725,0.20994187688602817,0.0,0.0,86399.65336250661,95740.73523509387
934,1127,2017-01-17 06:00:00+00:00,0.323008435039702,0.2814001758594082,0.0,0.0026217407688764738,0.24818727212090097,0.2298392740715042,0.0,0.0026217407688764738,116330.48418102172,124145.54280142841
935,1128,2017-01-17 06:00:00+00:00,0.34198548726884964,0.24315552966630608,0.0,0.0,0.1291945174126765,0.18236664724972956,0.0,0.0,82745.28856407187,78075.72085379047
936,1129,2017-04-12 05:00:00+00:00,0.34674261302954784,0.302011341790294,0.0,0.0,0.17337130651477392,0.09060340253708819,0.0,0.0,52184.76326094695,42674.20259496854
937,1130,2017-04-12 05:00:00+00:00,0.3723449680423688,0.22335672078441002,0.0,0.0,0.2057695876023617,0.0857328827253291,0.0,0.0,110233.70764412233,41242.02884786884
938,1131,2017-04-12 05:00:00+00:00,0.317965831187203,0.2565153013747535,0.0,0.0,0.11923718669520113,0.08978035548116371,0.0,0.0,41971.4897167108,62666.68812585228
939,1134,2017-09-05 05:00:00+00:00,0.38014865954881744,0.2744606906916309,0.0,0.0,0.11404459786464523,0.1029227590093616,0.0,0.0,49837.48926684997,43227.55878393187
940,1135,2019-06-27 05:00:00+00:00,0.2663989643079279,0.494926917724735,0.0029599884923103103,0.009704449367151667,0.2723189412925486,0.34936017721746004,0.0029599884923103103,0.009704449367151667,142135.68741224878,214507.14881152046
941,1136,2019-06-27 05:00:00+00:00,0.22501456812268714,0.45578774715327636,0.0,0.005179406217650868,0.20934191163652985,0.2848673419707977,0.0,0.005179406217650868,103226.83247061184,147763.2799833616
942,1137,2024-06-14 05:00:00+00:00,0.1400066683440208,,0.0007678610695284505,,0.09700644845042758,,0.0007678610695284505,,49460.74697891576,
943,1138,2024-06-14 05:00:00+00:00,0.14187989559810477,,0.0,,0.05551822001664969,,0.0,,22845.747536851348,
944,1139,2018-10-22 05:00:00+00:00,0.1864100417762948,0.26762326362387423,0.0,0.0,0.3389273486841724,0.13381163181193712,0.0,0.0,157313.12889175862,48239.09326820333
945,1140,2018-10-22 05:00:00+00:00,0.2775016619709393,0.30849903220130215,0.0,0.0,0.0,0.10283301073376738,0.0,0.0,14152.584760517902,47560.26746436742
946,1141,2018-10-22 05:00:00+00:00,0.11831077159785675,0.47820631716763956,0.0,0.0,0.0,0.09564126343352791,0.0,0.0,18101.54805447208,61306.04986089139
947,1142,2018-10-22 05:00:00+00:00,0.25071194806149927,0.39840021815207016,0.0,0.0,0.07163198516042836,0.19920010907603508,0.0,0.0,43176.17905544819,83664.04581193473
948,1143,2018-10-22 05:00:00+00:00,0.16951250169203103,0.38892586183947825,0.0,0.0,0.16951250169203103,0.12964195394649275,0.0,0.0,43818.98168739002,76488.75282843072
949,1144,2018-10-22 05:00:00+00:00,0.21586044106421073,0.33794672115347546,0.0,0.0,0.12334882346526328,0.22529781410231697,0.0,0.0,45253.59960881846,327245.0749836154
950,1145,2018-10-22 05:00:00+00:00,0.2693892603012211,0.32101658915296444,0.0,0.0,0.1469395965279388,0.0,0.0,0.0,66710.57682368421,32743.69209360237
951,1146,2018-10-22 05:00:00+00:00,0.1686125911250457,14.732773109243698,0.0,0.0,0.06322972167189214,0.0,0.0,0.0,36230.63051799419,3756857.1428571427
952,1147,2018-10-22 05:00:00+00:00,0.19346295601509567,1.212280459134283,0.0,0.0,0.04836573900377392,0.0,0.0,0.0,32235.765046015316,123652.60683169687
953,1148,2018-10-22 05:00:00+00:00,0.22472821702223275,0.39243539311080444,0.004406435627886917,0.0,0.15642846478998554,0.25593612594182896,0.004406435627886917,0.0,83237.56901078386,118293.67741031335
954,1149,2018-10-22 05:00:00+00:00,0.28740041310120984,0.6595440523662629,0.0,0.0,0.09580013770040327,0.0,0.0,0.0,51636.27422051736,33636.74667067941
955,1150,2018-10-22 05:00:00+00:00,0.22564287369044245,0.37760068920956275,0.0,0.0,0.16923215526783184,0.5664010338143441,0.0,0.0,68200.55857293624,141600.25845358605
956,1151,2017-09-14 05:00:00+00:00,0.26758478894708393,0.31233989018377184,0.0,0.0004170091991772655,0.15191910598286054,0.15804648648818362,0.0,0.0004170091991772655,76423.0789000257,87604.0415355624
957,1152,2018-10-22 05:00:00+00:00,0.23040433466493931,0.3639882480547614,0.0012365170017796384,0.0,0.1615715548992061,0.22490330774115336,0.0012365170017796384,0.0,75923.7925986055,118222.19926656681
958,1153,2018-10-22 05:00:00+00:00,0.21769223946784924,0.4140189703030688,0.0,0.0,0.1213240699679724,0.209966763510842,0.0,0.0,68391.8372012811,113983.85844197379
959,1154,2020-01-20 06:00:00+00:00,0.19692740602978392,0.4819354502682338,0.0,0.0,0.09293203430619017,0.25365023698328093,0.0,0.0,45443.76477572699,222819.05067796315
960,1155,2019-09-05 05:00:00+00:00,0.1744965281233691,0.48049391820850007,0.0,0.0,0.1043185765954924,0.10920316322920455,0.0,0.0,61559.34039969639,83365.69480917476
961,1156,2019-09-05 05:00:00+00:00,0.15190005025212705,,0.0,,0.05063335008404235,,0.0,,33747.12783101422,
962,1160,2021-07-10 05:00:00+00:00,0.18409862276209113,0.642904290429043,0.0,0.0,0.10405574330031236,0.2143014301430143,0.0,0.0,38940.86085815536,104579.09790979097
963,1161,2022-08-12 05:00:00+00:00,0.1655647197560725,1.2670878698155876,0.0,0.0,0.10045984297699193,0.9400974517986618,0.0,0.0,50462.746875652934,361835.3344368545
964,1165,2021-07-17 05:00:00+00:00,0.1996501994428637,0.7751152655845387,0.0,0.0,0.11703632381133389,0.5536537611318133,0.0,0.0,58807.31047037729,652204.1306132762
965,1166,2021-07-17 05:00:00+00:00,0.17870830954905,0.6694315371465832,0.0,0.0,0.1262613056596549,0.343298224177735,0.0,0.0,56041.566137444206,154398.3763239363
966,1168,2021-07-10 05:00:00+00:00,0.3831796127114569,,0.0,,0.0,,0.0,,19542.1602482843,
967,1169,2021-07-10 05:00:00+00:00,0.5150108689266201,,0.0,,0.5150108689266201,,0.0,,146263.0867751601,
968,1170,2021-07-10 05:00:00+00:00,0.21013016276338184,0.763769432792721,0.0,0.0,0.12122894005579722,0.5455495948519435,0.0,0.0,64033.12613747209,642657.4227355896
969,1171,2021-07-10 05:00:00+00:00,0.17128782721257835,0.6457256149644618,0.0,0.0,0.13402018279812616,0.3709487575327759,0.0,0.0,56311.410710237265,154397.11619086427
970,1173,2021-07-17 05:00:00+00:00,0.5652201947256432,,0.0,,0.0,,0.0,,57652.45986201561,
971,1174,2021-07-17 05:00:00+00:00,0.17207229814363179,0.539147549049757,0.0,0.0,0.11161446366073413,0.31450273694569164,0.0,0.0,67980.18427336589,109941.17104372963
972,1175,2017-08-30 05:00:00+00:00,0.32474508659128054,0.3068348175220055,0.0,0.0,0.22082665888207076,0.1985401760436506,0.0,0.0,88551.49021171038,77557.01240541514
973,1176,2017-08-30 05:00:00+00:00,0.20360572121392306,0.26645186783792824,0.0,0.0,0.08144228848556923,0.26645186783792824,0.0,0.0,162762.4135384101,75672.33046597161
974,1177,2017-08-30 05:00:00+00:00,0.2783308238762172,0.2994930394766927,0.0,0.0,0.16846339339876304,0.20734133502232574,0.0,0.0,114137.61127534453,73571.61704375525
975,1178,2019-10-04 05:00:00+00:00,0.2063756888214346,0.44064775630839903,0.0,0.0,0.14828475419021597,0.25393260533026385,0.0,0.0,63667.664355815614,145047.79788585452
976,1180,2019-10-04 05:00:00+00:00,0.10701075478838337,,0.0,,0.0,,0.0,,5457.548494207552,
977,1181,2021-01-19 06:00:00+00:00,0.17004849660523763,0.47499837440665843,0.0,0.0,0.10202909796314258,0.3799986995253268,0.0,0.0,36492.407371484,112764.61408414072
978,1182,2021-01-19 06:00:00+00:00,0.1760224650373954,0.5473960284750843,0.0,0.0,0.06770094809130592,0.27369801423754214,0.0,0.0,31656.96332749465,98668.13413263395
979,1183,2021-01-19 06:00:00+00:00,0.15936443297094863,0.9114160948222084,0.0,0.0,0.05312147765698288,0.9114160948222084,0.0,0.0,20504.89037559539,305324.3917654398
980,1184,2021-01-19 06:00:00+00:00,0.14920343137254902,0.5553021664766249,0.0,0.0,0.037300857843137254,0.0,0.0,0.0,20105.162377450983,84961.23147092361
981,1185,2020-11-23 06:00:00+00:00,0.16772607085486588,0.5505411727835421,0.0005358660410698591,0.0027254513504135747,0.106458720159212,0.41426860526286335,0.0005358660410698591,0.0027254513504135747,60402.9987714082,217248.45259281647
982,1186,2020-11-23 06:00:00+00:00,0.5713727023856081,0.4463794683776352,0.0,0.0,0.5713727023856081,0.2231897341888176,0.0,0.0,1351867.813844349,86151.23739688359
983,1187,2020-11-23 06:00:00+00:00,0.37071809185485916,,0.0,,0.0,,0.0,,18906.622684597816,
984,1188,2020-11-23 06:00:00+00:00,0.17838101827357453,0.6083275503122831,0.0,0.0,0.10062518979534973,0.40555170020818876,0.0,0.0,43273.405484263814,146201.38792505205
985,1189,2020-11-23 06:00:00+00:00,0.1776613284089013,0.516802263883976,0.004131658800207007,0.0,0.10329147000517519,0.44297336904340795,0.004131658800207007,0.0,84529.60739343516,133334.98408206578
986,1190,2020-11-23 06:00:00+00:00,0.13412283117598459,,0.0,,0.0,,0.0,,13680.528779950426,
987,1191,2017-08-30 05:00:00+00:00,0.26688642379828204,0.3314649394680324,0.0,0.003724325162562162,0.10338843444437953,0.13035138068967567,0.0,0.003724325162562162,61468.03085047821,88773.0145748317
988,1192,2018-10-19 05:00:00+00:00,0.3207536257201571,0.46819419964749237,0.0,0.0,0.09312202037036818,0.1734052591287009,0.0,0.0,47554.311735801355,74893.7314176859
989,1193,2020-08-19 05:00:00+00:00,0.2112635178136789,0.56546812710454,0.0013392299069012925,0.005799673098508103,0.1446368299453396,0.41177678999407524,0.0013392299069012925,0.005799673098508103,72012.06613146613,226288.7451210399
990,1194,2020-08-19 05:00:00+00:00,0.20318907119119328,0.516013876264982,0.0013564023444004893,0.0043729989513981524,0.14310044733425162,0.3662386621795953,0.0013564023444004893,0.0043729989513981524,76681.90065669618,191354.78136501822
991,1195,2019-11-08 06:00:00+00:00,0.20830656932160763,0.46598411635250214,0.0,0.0,0.2491088870237782,0.25629126399387614,0.0,0.0,94236.17396877099,158725.83963257103
992,1196,2024-01-19 06:00:00+00:00,0.1363492132622397,5.953545232273839,0.000908994755081598,0.0,0.10953386798733257,2.3814180929095357,0.000908994755081598,0.0,53035.29898523584,1040679.7066014671
993,1197,2023-07-31 05:00:00+00:00,0.37453535569322793,,0.0,,0.18726767784661397,,0.0,,72285.32364879298,
994,1198,2024-01-19 06:00:00+00:00,0.13528293562390722,,0.0,,0.11538838626745028,,0.0,,42695.69237389225,
995,1199,2023-04-30 05:00:00+00:00,0.15407789788737383,2.127112310365244,0.0,0.0,0.10452861795002455,1.2762673862191465,0.0,0.0,52576.87669297322,483960.59285430034
996,1200,2024-01-19 06:00:00+00:00,0.13721539702573246,3.9613014542765588,0.000626554324318413,0.0,0.10275490918821974,1.8005915701257087,0.000626554324318413,0.0,53535.30768706249,1499892.7779147152
997,1201,2021-08-20 05:00:00+00:00,0.21088567785619464,1.090976975731176,0.004792856314913514,0.36365899191039197,0.14378568944740544,0.36365899191039197,0.004792856314913514,0.36365899191039197,72439.23034360286,1944848.2887367764
998,1202,2021-12-09 06:00:00+00:00,0.16687183522215315,,0.0,,0.18541315024683683,,0.0,,64004.619465208074,
999,1203,2021-12-09 06:00:00+00:00,0.1886865555986052,,0.0,,0.1257910370657368,,0.0,,46951.504584786264,
1000,1204,2021-05-07 05:00:00+00:00,0.20344411437059043,,0.0,,0.12715257148161901,,0.0,,47783.936362792425,
1001,1205,2021-05-07 05:00:00+00:00,0.18979968691695417,0.7034727886342447,0.0,0.01279041433880445,0.13294724613537803,0.5499878165685913,0.0,0.01279041433880445,73697.38165868958,323034.7045408452
1002,1206,2021-08-20 05:00:00+00:00,0.17078500814392478,0.7151568104721026,0.0005037905844953533,0.0,0.14206894482768964,0.5882741505496327,0.0005037905844953533,0.0,69290.34941032191,317148.9758698461
1003,1207,2021-08-20 05:00:00+00:00,0.1894311353833493,0.846384088056387,0.0009764491514605633,0.038472004002563044,0.12693838968987323,0.6347880660422902,0.0009764491514605633,0.038472004002563044,56315.72836133653,437715.225539161
1004,1208,2021-03-19 05:00:00+00:00,0.18738654336712549,0.6225257677680669,0.0,0.021466405785105756,0.12514985748345925,0.2790632752063748,0.0,0.021466405785105756,62928.05428554782,201837.88039445685
1005,1209,2023-10-20 05:00:00+00:00,0.13455557977399085,6.66615969581749,0.0,0.0,0.07176297587946179,0.0,0.0,0.0,29644.836817206415,679948.288973384
1006,1210,2018-12-01 06:00:00+00:00,0.241045674786418,0.3793516687638564,0.0,0.0,0.12744943724339342,0.18481235144905825,0.0,0.0,72576.91323023241,84731.59965646034
1007,1211,2018-12-01 06:00:00+00:00,0.21074648395239814,0.3947048493853843,0.0,0.0,0.10537324197619907,0.18090638930163447,0.0,0.0,44928.51604760188,111619.24219910847
1008,1212,2018-11-08 06:00:00+00:00,0.22344818545303588,0.3550784810126582,0.0,0.0,0.1336698966549411,0.1775392405063291,0.0,0.0,62244.28516026131,86794.49620253165
1009,1213,2023-02-15 06:00:00+00:00,0.13615637607660205,1.6799540053660407,0.0,0.0,0.08540718135714129,0.5599846684553469,0.0,0.0,42770.431081371884,1857469.1452663857
1010,1214,2023-02-15 06:00:00+00:00,0.13520798478939958,1.2196779964221824,0.0,0.0,0.08905915165768835,0.8711985688729875,0.0,0.0,43210.69075565895,802548.1216457961
1011,1215,2017-08-30 05:00:00+00:00,0.33709617320113666,0.33157572227223553,0.0,0.0036841746919137283,0.2673521373664187,0.2763131018935296,0.0,0.0036841746919137283,121767.27456443128,133890.2766535287
1012,1216,2022-11-09 06:00:00+00:00,0.15672184195062325,1.4574604531851219,0.0007644967900030402,0.0,0.10550055702041955,1.1451474989311672,0.0007644967900030402,0.0,51429.228057084525,806496.1522017957
1013,1217,2022-11-04 05:00:00+00:00,0.16151628866435266,1.2453473504759198,0.0019459793814982247,0.0,0.12532107216848568,1.2932453254942244,0.0019459793814982247,0.0,69833.026888569,496318.81713967235
1014,1218,2021-05-04 05:00:00+00:00,0.17508555616990906,0.6706156216871947,0.002135189709389135,0.0,0.12063821858048612,0.5269122741827958,0.002135189709389135,0.0,60373.556627832484,314111.5670866985
1015,1219,2021-05-04 05:00:00+00:00,0.17696263140199772,0.6348473636979076,0.0,0.0,0.12188492479849411,0.4899365524190374,0.0,0.0,55723.849698565085,207291.46527701244
1016,1220,2023-11-13 06:00:00+00:00,0.14162888504444313,12.19532554257095,0.0009078774682336097,0.0,0.08897199188689375,7.317195325542571,0.0009078774682336097,0.0,50273.71480343614,2326868.1135225375
1017,1221,2022-05-05 05:00:00+00:00,0.1617074655500009,6.26590421729807,0.0,0.0,0.08085373277500045,0.0,0.0,0.0,27086.000479625152,479341.6726233023
1018,1222,2022-05-05 05:00:00+00:00,0.12865634402289572,,0.0,,0.0,,0.0,,11482.578704043442,
1019,1224,2022-05-05 05:00:00+00:00,0.16446568834579764,0.9991399765824949,0.0020179839060834068,0.0,0.09484524358592011,0.5449854417722699,0.0020179839060834068,0.0,52977.122494454634,297970.79028898856
1020,1226,2017-08-30 05:00:00+00:00,0.20656502580295497,0.35711084857620073,0.0,0.0,0.20656502580295497,0.0,0.0,0.0,48129.65101208851,36425.30655477248
1021,1227,2017-08-30 05:00:00+00:00,0.2212016452597845,0.27907420967177105,0.0,0.0,0.2212016452597845,0.27907420967177105,0.0,0.0,183597.36556562115,79257.07554678297
1022,1228,2017-08-30 05:00:00+00:00,0.2949249275885377,0.26139230315066286,0.0,0.0,0.24130221348153089,0.15683538189039772,0.0,0.0,102258.51580206209,115849.06875637377
1023,1229,2017-08-30 05:00:00+00:00,0.39771335238873007,0.44626584533930663,0.0,0.0,0.06628555873145502,0.19834037570635848,0.0,0.0,56011.29712807948,79088.22481291046
1024,1230,2017-08-30 05:00:00+00:00,0.2865885953039487,0.3584214735595676,0.0,0.0,0.11463543812157947,0.14336858942382705,0.0,0.0,83626.55210969223,81662.74853581189
1025,1231,2017-08-30 05:00:00+00:00,0.29439845551398586,0.26289633710683835,0.0,0.005154830139349772,0.12897456146327,0.10051918771732055,0.0,0.005154830139349772,64655.50842050013,91410.6028610895
1026,1232,2017-08-30 05:00:00+00:00,0.6425273033790222,0.19591413797657384,0.0,0.0,0.0,0.07124150471875412,0.0,0.0,81922.23118082533,36582.512673080244
1027,1233,2017-08-30 05:00:00+00:00,0.27655010071104424,0.2818069424060017,0.0,0.0,0.11700196568544179,0.09744726045815012,0.0,0.0,90857.34462591307,93080.56970572815
1028,1234,2017-08-30 05:00:00+00:00,0.2365908397295227,0.28826601245646877,0.0,0.0,0.04246502251555535,0.08361914865149475,0.0,0.0,46388.48727440327,67456.44741872557
1029,1235,2017-08-30 05:00:00+00:00,0.4006215438051277,0.3773081392846382,0.0,0.0,0.0,0.3773081392846382,0.0,0.0,51079.24683515378,303544.39805449144
1030,1236,2017-08-30 05:00:00+00:00,0.29696530323253817,0.36085954223612715,0.0,0.015035814259838631,0.1781791819395229,0.09021488555903179,0.0,0.015035814259838631,150205.0503750178,125534.01325539274
1031,1237,2017-08-30 05:00:00+00:00,0.32672207698164646,0.29417884301736347,0.0,0.0,0.0466745824259495,0.3530146116208362,0.0,0.0,48961.636964821024,103256.77389909458
1032,1238,2017-08-30 05:00:00+00:00,0.21875077982681604,0.2092973282716138,0.0,0.0,0.0,0.0,0.0,0.0,39047.01419908666,17790.27290308717
1033,1239,2017-08-30 05:00:00+00:00,1.5595089841665184,0.3085424659462884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15735.66576326071
1034,1240,2017-08-30 05:00:00+00:00,0.2596487070880602,0.3184155927958958,0.0,0.0,0.06491217677201505,0.11238197392796323,0.0,0.0,38298.18429548888,95749.44178662467
1035,1241,2023-07-05 05:00:00+00:00,0.1100081571186547,,0.0,,0.036669385706218235,,0.0,,17894.6602246345,
1036,1242,2023-11-03 05:00:00+00:00,0.09699370415039223,,0.04849685207519611,,0.04849685207519611,,0.04849685207519611,,153444.0399659205,
1037,1243,2023-07-05 05:00:00+00:00,0.1638814988941425,2.0363720837619885,0.0,0.0,0.1021290500354801,2.3272823814422727,0.0,0.0,52130.94230764541,675784.6215112999
1038,1245,2023-11-03 05:00:00+00:00,0.10808744651730558,,0.0,,0.0,,0.0,,22049.83908953034,
1039,1246,2023-07-05 05:00:00+00:00,0.15179483627422122,,0.0,,0.10119655751614746,,0.0,,33900.8467679094,
1040,1248,2023-11-03 05:00:00+00:00,0.27994762558681696,,0.0,,0.06998690639670424,,0.0,,190574.34611822563,
1041,1250,2023-11-03 05:00:00+00:00,0.15377598456275765,,0.0,,0.0,,0.0,,50976.73888255416,
1042,1251,2023-07-05 05:00:00+00:00,0.10999159315909006,,0.0,,0.0,,0.0,,8414.35687667039,
